Model No.,Model Type,Accuracy,Precision,Recall,AUC,F1,Val_Accuracy,Val_Precision,Val_Recall,Val_AUC,Val_F1
8185140969424579282,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8185140969424579282,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8185140969424579282,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8185140969424579282,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8185140969424579282,NeuralNetwork,0.695,0.6087,0.1102,0.5386,0.1867,0,0,0,0,0
3994845906987604250,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
3994845906987604250,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3994845906987604250,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3994845906987604250,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3994845906987604250,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3994845906987604250,NeuralNetwork,0.7,0.566,0.2362,0.576,0.3333,0,0,0,0,0
3994845906987604250,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3994845906987604250,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3994845906987604250,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3994845906987604250,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3994845906987604250,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5270687947326012633,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5270687947326012633,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
5270687947326012633,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5270687947326012633,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5270687947326012633,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5270687947326012633,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5270687947326012633,NeuralNetwork,0.715,0.6757,0.1969,0.5764,0.3049,0,0,0,0,0
5270687947326012633,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
5270687947326012633,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5270687947326012633,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8858125226070171721,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8858125226070171721,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8858125226070171721,NeuralNetwork,0.7,0.5897,0.1811,0.5612,0.2771,0,0,0,0,0
8858125226070171721,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8858125226070171721,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8858125226070171721,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8858125226070171721,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8858125226070171721,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5067278599505692963,NeuralNetwork,0.71,0.6341,0.2047,0.5749,0.3095,0,0,0,0,0
5067278599505692963,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
5067278599505692963,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5067278599505692963,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5067278599505692963,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5067278599505692963,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5067278599505692963,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5067278599505692963,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
5067278599505692963,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5067278599505692963,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5067278599505692963,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5067278599505692963,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
431755572853296338,NeuralNetwork,0.7175,0.6667,0.2205,0.5846,0.3314,0,0,0,0,0
431755572853296338,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
431755572853296338,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
431755572853296338,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
431755572853296338,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
431755572853296338,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
431755572853296338,NeuralNetwork,0.7125,0.6429,0.2126,0.5788,0.3195,0,0,0,0,0
8047633884165239510,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
8047633884165239510,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8047633884165239510,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8047633884165239510,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8047633884165239510,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8047633884165239510,NeuralNetwork,0.725,0.6889,0.2441,0.5964,0.3605,0,0,0,0,0
8047633884165239510,RandomForestClassifier,0.9875,0.9692,0.9921,0.9887,0.9805,0,0,0,0,0
8047633884165239510,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8047633884165239510,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8047633884165239510,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8047633884165239510,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
52930492401809199,NeuralNetwork,0.715,0.6226,0.2598,0.5933,0.3667,0,0,0,0,0
52930492401809199,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
52930492401809199,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
52930492401809199,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
52930492401809199,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
52930492401809199,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
52930492401809199,NeuralNetwork,0.695,0.549,0.2205,0.5681,0.3146,0,0,0,0,0
52930492401809199,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
52930492401809199,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
52930492401809199,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
524095889694656638,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
524095889694656638,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
524095889694656638,NeuralNetwork,0.7125,0.6154,0.252,0.5894,0.3575,0,0,0,0,0
524095889694656638,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
524095889694656638,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
524095889694656638,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
524095889694656638,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
524095889694656638,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
524095889694656638,NeuralNetwork,0.7275,0.6957,0.252,0.6003,0.3699,0,0,0,0,0
3727794990534367214,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3727794990534367214,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3727794990534367214,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3727794990534367214,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3727794990534367214,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3727794990534367214,NeuralNetwork,0.68,0.4706,0.063,0.515,0.1111,0,0,0,0,0
3727794990534367214,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3727794990534367214,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3727794990534367214,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3727794990534367214,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3727794990534367214,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
2403511638820638508,NeuralNetwork,0.715,0.6444,0.2283,0.5849,0.3372,0,0,0,0,0
2403511638820638508,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
2403511638820638508,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
2403511638820638508,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
