Model No.,Model Type,Accuracy,Precision,Recall,AUC,F1,Val_Accuracy,Val_Precision,Val_Recall,Val_AUC,Val_F1
8100880310379412766,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8100880310379412766,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8100880310379412766,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8100880310379412766,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8100880310379412766,NeuralNetwork,0.7175,0.6167,0.2913,0.6035,0.3957,0,0,0,0,0
8100880310379412766,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
8100880310379412766,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8100880310379412766,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8100880310379412766,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8100880310379412766,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8100880310379412766,NeuralNetwork,0.705,0.6216,0.1811,0.5649,0.2805,0,0,0,0,0
4131229741594698656,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
4131229741594698656,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4131229741594698656,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4131229741594698656,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4131229741594698656,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4131229741594698656,NeuralNetwork,0.74,0.717,0.2992,0.6221,0.4222,0,0,0,0,0
4131229741594698656,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
4131229741594698656,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4131229741594698656,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4131229741594698656,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4131229741594698656,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4131229741594698656,NeuralNetwork,0.705,0.5714,0.2835,0.5923,0.3789,0,0,0,0,0
4131229741594698656,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
4131229741594698656,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4131229741594698656,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3634788013173091590,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3634788013173091590,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3634788013173091590,NeuralNetwork,0.7225,0.6667,0.252,0.5967,0.3657,0,0,0,0,0
3634788013173091590,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
3634788013173091590,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3634788013173091590,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3634788013173091590,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3634788013173091590,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3634788013173091590,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3634788013173091590,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
3634788013173091590,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3634788013173091590,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3634788013173091590,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3634788013173091590,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5404238252337977138,NeuralNetwork,0.3175,0.3175,1.0,0.5,0.482,0,0,0,0,0
5404238252337977138,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
5404238252337977138,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5404238252337977138,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5404238252337977138,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5404238252337977138,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4958355496307470165,NeuralNetwork,0.7125,0.6429,0.2126,0.5788,0.3195,0,0,0,0,0
4958355496307470165,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
4958355496307470165,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4958355496307470165,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4958355496307470165,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4958355496307470165,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4958355496307470165,NeuralNetwork,0.705,0.6098,0.1969,0.5691,0.2976,0,0,0,0,0
4958355496307470165,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
4958355496307470165,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4958355496307470165,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4958355496307470165,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4958355496307470165,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4958355496307470165,NeuralNetwork,0.72,0.6271,0.2913,0.6054,0.3978,0,0,0,0,0
6527481977244707482,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
6527481977244707482,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6527481977244707482,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6527481977244707482,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6527481977244707482,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6527481977244707482,NeuralNetwork,0.7125,0.6111,0.2598,0.5915,0.3646,0,0,0,0,0
6527481977244707482,RandomForestClassifier,0.985,0.9919,0.9606,0.9785,0.976,0,0,0,0,0
6527481977244707482,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6527481977244707482,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6527481977244707482,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6527481977244707482,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
9085257345967987090,NeuralNetwork,0.7225,0.6,0.378,0.6304,0.4638,0,0,0,0,0
9085257345967987090,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
9085257345967987090,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
9085257345967987090,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
9085257345967987090,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9085257345967987090,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
9085257345967987090,NeuralNetwork,0.695,0.5926,0.126,0.5428,0.2078,0,0,0,0,0
9085257345967987090,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
9085257345967987090,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
9085257345967987090,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
9085257345967987090,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9085257345967987090,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
9085257345967987090,NeuralNetwork,0.71,0.5965,0.2677,0.5917,0.3696,0,0,0,0,0
3647308807249830729,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
3647308807249830729,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3647308807249830729,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3647308807249830729,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3647308807249830729,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3647308807249830729,NeuralNetwork,0.72,0.7143,0.1969,0.5801,0.3086,0,0,0,0,0
3647308807249830729,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3647308807249830729,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3647308807249830729,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3647308807249830729,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3647308807249830729,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3647308807249830729,NeuralNetwork,0.695,0.5362,0.2913,0.5871,0.3776,0,0,0,0,0
4945729345636545640,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
4945729345636545640,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4945729345636545640,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4945729345636545640,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4945729345636545640,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4945729345636545640,NeuralNetwork,0.685,1.0,0.0079,0.5039,0.0156,0,0,0,0,0
4945729345636545640,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
4945729345636545640,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4945729345636545640,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4945729345636545640,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4945729345636545640,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5806596203542362201,NeuralNetwork,0.7225,0.6818,0.2362,0.5925,0.3509,0,0,0,0,0
5806596203542362201,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
5806596203542362201,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5806596203542362201,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5806596203542362201,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5806596203542362201,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5806596203542362201,NeuralNetwork,0.715,0.6226,0.2598,0.5933,0.3667,0,0,0,0,0
5806596203542362201,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
5806596203542362201,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5806596203542362201,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5806596203542362201,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5806596203542362201,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8992327683635966695,NeuralNetwork,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8992327683635966695,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
8992327683635966695,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8992327683635966695,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8992327683635966695,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8992327683635966695,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8992327683635966695,NeuralNetwork,0.7125,0.6154,0.252,0.5894,0.3575,0,0,0,0,0
8992327683635966695,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8992327683635966695,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8992327683635966695,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8992327683635966695,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8992327683635966695,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3680858894190652282,NeuralNetwork,0.7175,0.6591,0.2283,0.5867,0.3392,0,0,0,0,0
3680858894190652282,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3680858894190652282,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3680858894190652282,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3680858894190652282,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3680858894190652282,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3680858894190652282,NeuralNetwork,0.695,0.6087,0.1102,0.5386,0.1867,0,0,0,0,0
3680858894190652282,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3680858894190652282,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3680858894190652282,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3680858894190652282,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3680858894190652282,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8246514059773064150,NeuralNetwork,0.6875,1.0,0.0157,0.5079,0.031,0,0,0,0,0
8246514059773064150,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8246514059773064150,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8246514059773064150,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8246514059773064150,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8246514059773064150,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8246514059773064150,NeuralNetwork,0.705,0.68,0.1339,0.5523,0.2237,0,0,0,0,0
8246514059773064150,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
8246514059773064150,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8246514059773064150,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8246514059773064150,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8246514059773064150,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8246514059773064150,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
2864987769023834677,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
2864987769023834677,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
2864987769023834677,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
2864987769023834677,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
2864987769023834677,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
2864987769023834677,NeuralNetwork,0.7125,0.5968,0.2913,0.5999,0.3915,0,0,0,0,0
2864987769023834677,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
2864987769023834677,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
2864987769023834677,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
2864987769023834677,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
2864987769023834677,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
2864987769023834677,NeuralNetwork,0.7,0.6061,0.1575,0.5549,0.25,0,0,0,0,0
452702247268637955,RandomForestClassifier,0.9875,0.9766,0.9843,0.9866,0.9804,0,0,0,0,0
452702247268637955,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
452702247268637955,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
452702247268637955,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
452702247268637955,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
452702247268637955,NeuralNetwork,0.7225,0.7222,0.2047,0.584,0.319,0,0,0,0,0
452702247268637955,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
452702247268637955,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
452702247268637955,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
452702247268637955,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
452702247268637955,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
452702247268637955,NeuralNetwork,0.7325,0.75,0.2362,0.5998,0.3593,0,0,0,0,0
452702247268637955,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
452702247268637955,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
452702247268637955,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1596132201903630419,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1596132201903630419,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1596132201903630419,NeuralNetwork,0.72,0.6271,0.2913,0.6054,0.3978,0,0,0,0,0
1596132201903630419,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
1596132201903630419,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1596132201903630419,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1596132201903630419,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1596132201903630419,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1596132201903630419,NeuralNetwork,0.71,0.6038,0.252,0.5875,0.3556,0,0,0,0,0
1596132201903630419,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1596132201903630419,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1596132201903630419,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1596132201903630419,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1596132201903630419,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5194325365160724253,NeuralNetwork,0.725,0.6889,0.2441,0.5964,0.3605,0,0,0,0,0
5194325365160724253,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
5194325365160724253,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5194325365160724253,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5194325365160724253,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5194325365160724253,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5194325365160724253,NeuralNetwork,0.72,0.6923,0.2126,0.5843,0.3253,0,0,0,0,0
5194325365160724253,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
5194325365160724253,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5194325365160724253,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5194325365160724253,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5194325365160724253,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5986733739782935966,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5986733739782935966,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
5986733739782935966,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5986733739782935966,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5986733739782935966,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5986733739782935966,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
750132140875731370,NeuralNetwork,0.3175,0.3175,1.0,0.5,0.482,0,0,0,0,0
750132140875731370,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
750132140875731370,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
750132140875731370,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
750132140875731370,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
750132140875731370,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
750132140875731370,NeuralNetwork,0.7125,0.65,0.2047,0.5767,0.3114,0,0,0,0,0
750132140875731370,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
750132140875731370,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
750132140875731370,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
750132140875731370,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
750132140875731370,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6091898603466845873,NeuralNetwork,0.695,0.549,0.2205,0.5681,0.3146,0,0,0,0,0
6091898603466845873,RandomForestClassifier,0.99,0.9695,1.0,0.9927,0.9845,0,0,0,0,0
6091898603466845873,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6091898603466845873,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6091898603466845873,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6091898603466845873,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6091898603466845873,NeuralNetwork,0.69,1.0,0.0236,0.5118,0.0462,0,0,0,0,0
6091898603466845873,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
6091898603466845873,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6091898603466845873,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6091898603466845873,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6091898603466845873,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
372435109602194911,NeuralNetwork,0.7125,0.6071,0.2677,0.5936,0.3716,0,0,0,0,0
372435109602194911,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
372435109602194911,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
372435109602194911,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
372435109602194911,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
372435109602194911,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
372435109602194911,NeuralNetwork,0.7225,0.6481,0.2756,0.603,0.3867,0,0,0,0,0
372435109602194911,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
372435109602194911,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
372435109602194911,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
372435109602194911,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
372435109602194911,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
372435109602194911,NeuralNetwork,0.725,0.7297,0.2126,0.588,0.3293,0,0,0,0,0
921160241604587982,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
921160241604587982,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
921160241604587982,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
921160241604587982,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
921160241604587982,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
921160241604587982,NeuralNetwork,0.705,0.5714,0.2835,0.5923,0.3789,0,0,0,0,0
921160241604587982,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
921160241604587982,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
921160241604587982,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
921160241604587982,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
921160241604587982,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8783979810546731338,NeuralNetwork,0.71,0.5965,0.2677,0.5917,0.3696,0,0,0,0,0
8783979810546731338,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8783979810546731338,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8783979810546731338,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8783979810546731338,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8783979810546731338,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8783979810546731338,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8783979810546731338,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
8783979810546731338,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8783979810546731338,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8783979810546731338,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8783979810546731338,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
224266926670457323,NeuralNetwork,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
224266926670457323,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
224266926670457323,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
224266926670457323,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
224266926670457323,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
224266926670457323,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
224266926670457323,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
224266926670457323,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
