Model No.,Model Type,Accuracy,Precision,Recall,AUC,F1,Val_Accuracy,Val_Precision,Val_Recall,Val_AUC,Val_F1
967076185889189102,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
967076185889189102,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
2335627388683370198,NeuralNetwork,0.7275,0.7045,0.2441,0.5982,0.3626,0,0,0,0,0
2335627388683370198,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
2335627388683370198,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
2335627388683370198,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
2335627388683370198,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
2335627388683370198,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
2335627388683370198,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
2335627388683370198,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
2335627388683370198,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
2335627388683370198,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
2335627388683370198,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
2335627388683370198,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7714631121701775054,NeuralNetwork,0.7125,0.6111,0.2598,0.5915,0.3646,0,0,0,0,0
7714631121701775054,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
7714631121701775054,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7714631121701775054,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7714631121701775054,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7714631121701775054,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7714631121701775054,NeuralNetwork,0.72,0.6415,0.2677,0.5991,0.3778,0,0,0,0,0
7714631121701775054,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7714631121701775054,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7714631121701775054,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7714631121701775054,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7714631121701775054,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1671077152875967432,NeuralNetwork,0.7325,0.6724,0.3071,0.6187,0.4216,0,0,0,0,0
1671077152875967432,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1671077152875967432,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1671077152875967432,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1671077152875967432,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1671077152875967432,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1671077152875967432,NeuralNetwork,0.7175,0.675,0.2126,0.5825,0.3234,0,0,0,0,0
1671077152875967432,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
1671077152875967432,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1671077152875967432,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
9130876841090168745,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9130876841090168745,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
9130876841090168745,NeuralNetwork,0.705,0.56,0.3307,0.6049,0.4158,0,0,0,0,0
9130876841090168745,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
9130876841090168745,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
9130876841090168745,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
9130876841090168745,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9130876841090168745,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
9130876841090168745,NeuralNetwork,0.7025,0.5625,0.2835,0.5905,0.377,0,0,0,0,0
9130876841090168745,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
9130876841090168745,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
9130876841090168745,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
9130876841090168745,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9130876841090168745,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6738703339344702818,NeuralNetwork,0.6925,0.6667,0.063,0.5242,0.1151,0,0,0,0,0
6738703339344702818,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
6738703339344702818,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6738703339344702818,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6738703339344702818,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6738703339344702818,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6738703339344702818,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6738703339344702818,RandomForestClassifier,0.9875,0.9919,0.9685,0.9824,0.9801,0,0,0,0,0
6738703339344702818,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6738703339344702818,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6738703339344702818,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6738703339344702818,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7068981871813289431,NeuralNetwork,0.72,0.619,0.3071,0.6096,0.4105,0,0,0,0,0
7068981871813289431,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
7068981871813289431,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7068981871813289431,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7068981871813289431,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7068981871813289431,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7068981871813289431,NeuralNetwork,0.7175,0.64,0.252,0.593,0.3616,0,0,0,0,0
7068981871813289431,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
7068981871813289431,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7068981871813289431,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7068981871813289431,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7068981871813289431,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7068981871813289431,NeuralNetwork,0.72,0.6316,0.2835,0.6033,0.3913,0,0,0,0,0
3325582407909039812,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3325582407909039812,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3325582407909039812,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3325582407909039812,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3325582407909039812,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3325582407909039812,NeuralNetwork,0.7075,0.625,0.1969,0.571,0.2994,0,0,0,0,0
3325582407909039812,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3325582407909039812,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3325582407909039812,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3325582407909039812,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3325582407909039812,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7043955054742263565,NeuralNetwork,0.73,0.661,0.3071,0.6169,0.4194,0,0,0,0,0
7043955054742263565,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7043955054742263565,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7043955054742263565,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7043955054742263565,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7043955054742263565,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7043955054742263565,NeuralNetwork,0.7125,0.5833,0.3307,0.6104,0.4221,0,0,0,0,0
7043955054742263565,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
7043955054742263565,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7043955054742263565,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7043955054742263565,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7043955054742263565,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6955612336863892293,NeuralNetwork,0.695,0.619,0.1024,0.5365,0.1757,0,0,0,0,0
6955612336863892293,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
6955612336863892293,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6955612336863892293,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6955612336863892293,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6955612336863892293,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6955612336863892293,NeuralNetwork,0.72,0.6531,0.252,0.5948,0.3636,0,0,0,0,0
6955612336863892293,RandomForestClassifier,0.9875,0.9919,0.9685,0.9824,0.9801,0,0,0,0,0
6955612336863892293,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6955612336863892293,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6955612336863892293,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6955612336863892293,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
9179135686889546555,NeuralNetwork,0.7325,0.6923,0.2835,0.6124,0.4022,0,0,0,0,0
9179135686889546555,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
9179135686889546555,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
9179135686889546555,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
9179135686889546555,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9179135686889546555,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
9179135686889546555,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9179135686889546555,RandomForestClassifier,0.9875,0.9919,0.9685,0.9824,0.9801,0,0,0,0,0
9179135686889546555,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
9179135686889546555,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
9179135686889546555,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9179135686889546555,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1069197136512214384,NeuralNetwork,0.7175,0.6591,0.2283,0.5867,0.3392,0,0,0,0,0
1069197136512214384,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
1069197136512214384,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1069197136512214384,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1069197136512214384,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1069197136512214384,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1069197136512214384,NeuralNetwork,0.6875,0.5312,0.1339,0.5395,0.2138,0,0,0,0,0
1069197136512214384,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1069197136512214384,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1069197136512214384,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1069197136512214384,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1069197136512214384,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6614149535283221711,NeuralNetwork,0.7225,0.6667,0.252,0.5967,0.3657,0,0,0,0,0
6614149535283221711,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
6614149535283221711,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6614149535283221711,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6614149535283221711,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6614149535283221711,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6614149535283221711,NeuralNetwork,0.73,0.7714,0.2126,0.5916,0.3333,0,0,0,0,0
8354248654654467697,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8354248654654467697,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8354248654654467697,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8354248654654467697,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8354248654654467697,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8354248654654467697,NeuralNetwork,0.7075,0.5862,0.2677,0.5899,0.3676,0,0,0,0,0
8354248654654467697,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
8354248654654467697,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8354248654654467697,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8354248654654467697,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8354248654654467697,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1268235648158612008,NeuralNetwork,0.695,0.7778,0.0551,0.5239,0.1029,0,0,0,0,0
1268235648158612008,RandomForestClassifier,0.9875,0.9766,0.9843,0.9866,0.9804,0,0,0,0,0
1268235648158612008,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1268235648158612008,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1268235648158612008,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1268235648158612008,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1268235648158612008,NeuralNetwork,0.695,0.7778,0.0551,0.5239,0.1029,0,0,0,0,0
1268235648158612008,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1268235648158612008,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1268235648158612008,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1268235648158612008,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1268235648158612008,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7159105246507962684,NeuralNetwork,0.7,0.6,0.1654,0.557,0.2593,0,0,0,0,0
7159105246507962684,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7159105246507962684,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7159105246507962684,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7159105246507962684,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7159105246507962684,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7159105246507962684,NeuralNetwork,0.7025,0.5645,0.2756,0.5883,0.3704,0,0,0,0,0
7159105246507962684,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
7159105246507962684,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7159105246507962684,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7159105246507962684,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7159105246507962684,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7159105246507962684,NeuralNetwork,0.7225,0.7222,0.2047,0.584,0.319,0,0,0,0,0
7768634831412389945,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7768634831412389945,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7768634831412389945,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7768634831412389945,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7768634831412389945,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7768634831412389945,NeuralNetwork,0.72,0.6056,0.3386,0.618,0.4343,0,0,0,0,0
7768634831412389945,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7768634831412389945,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7768634831412389945,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7768634831412389945,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7768634831412389945,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7768634831412389945,NeuralNetwork,0.7075,0.5962,0.2441,0.5836,0.3464,0,0,0,0,0
5500364763679436234,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
5500364763679436234,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5500364763679436234,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5500364763679436234,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5500364763679436234,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5500364763679436234,NeuralNetwork,0.6925,0.5323,0.2598,0.5768,0.3492,0,0,0,0,0
5500364763679436234,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
5500364763679436234,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5500364763679436234,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5500364763679436234,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5500364763679436234,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5500364763679436234,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5828645909337296621,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
5828645909337296621,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5828645909337296621,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5828645909337296621,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5828645909337296621,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5828645909337296621,NeuralNetwork,0.7025,0.625,0.1575,0.5568,0.2516,0,0,0,0,0
5828645909337296621,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
5828645909337296621,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5828645909337296621,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5828645909337296621,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5828645909337296621,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5828645909337296621,NeuralNetwork,0.7075,0.5962,0.2441,0.5836,0.3464,0,0,0,0,0
952976825973992401,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
952976825973992401,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
952976825973992401,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
952976825973992401,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
952976825973992401,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
952976825973992401,NeuralNetwork,0.7125,0.6111,0.2598,0.5915,0.3646,0,0,0,0,0
952976825973992401,RandomForestClassifier,0.99,0.9695,1.0,0.9927,0.9845,0,0,0,0,0
952976825973992401,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
952976825973992401,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
952976825973992401,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
952976825973992401,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5157410133450916706,NeuralNetwork,0.7325,0.7083,0.2677,0.6082,0.3886,0,0,0,0,0
5157410133450916706,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
5157410133450916706,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5157410133450916706,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5157410133450916706,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5157410133450916706,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5157410133450916706,NeuralNetwork,0.7275,0.725,0.2283,0.594,0.3473,0,0,0,0,0
5157410133450916706,RandomForestClassifier,0.9875,0.9919,0.9685,0.9824,0.9801,0,0,0,0,0
5157410133450916706,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5157410133450916706,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5157410133450916706,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5157410133450916706,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5157410133450916706,NeuralNetwork,0.715,0.614,0.2756,0.5975,0.3804,0,0,0,0,0
3201291948117532698,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3201291948117532698,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3201291948117532698,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3201291948117532698,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3201291948117532698,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3201291948117532698,NeuralNetwork,0.7175,0.6094,0.3071,0.6078,0.4084,0,0,0,0,0
3201291948117532698,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
3201291948117532698,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3201291948117532698,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3201291948117532698,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3201291948117532698,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5122490232284449384,NeuralNetwork,0.7075,0.6316,0.189,0.5688,0.2909,0,0,0,0,0
5122490232284449384,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
5122490232284449384,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5122490232284449384,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5122490232284449384,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5122490232284449384,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5122490232284449384,NeuralNetwork,0.705,0.5849,0.2441,0.5818,0.3444,0,0,0,0,0
5122490232284449384,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
5122490232284449384,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5122490232284449384,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5122490232284449384,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5122490232284449384,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
972499236458559072,NeuralNetwork,0.7125,0.62,0.2441,0.5872,0.3503,0,0,0,0,0
972499236458559072,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
972499236458559072,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
972499236458559072,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
972499236458559072,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
972499236458559072,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
972499236458559072,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
972499236458559072,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
972499236458559072,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
972499236458559072,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
972499236458559072,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
972499236458559072,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8666530006121509713,NeuralNetwork,0.7225,0.6667,0.252,0.5967,0.3657,0,0,0,0,0
8666530006121509713,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8666530006121509713,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8666530006121509713,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8666530006121509713,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8666530006121509713,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8666530006121509713,NeuralNetwork,0.7125,0.6154,0.252,0.5894,0.3575,0,0,0,0,0
8666530006121509713,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8666530006121509713,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
